RETURN_ID,ORDER_ID,PRODUCT_ID,RETURN_DATE,RETURN_REASON,RETURN_STATUS,REFUND_AMOUNT,QUANTITY_RETURNED
RET-1B3D35CF298,ORD-1196E586609,PRD-F7C5373F9E8,2026-05-22 22:53:37.803576,Duplicate Order,Pending,1493.01,1
RET-E4FD7E58035,ORD-471E694D9E0,PRD-CA411FE1D38,2024-06-22 06:20:22.077624,Duplicate Order,Refunded,1514.04,1
RET-474C18D69A2,ORD-FC75533EA23,PRD-16B91A4820F,2025-07-23 17:41:14.044062,Defective,Rejected,139.93,1
RET-BD6EC68EC39,ORD-60D72C97B64,PRD-3BE1153F6B8,2025-07-20 05:14:50.905948,Changed Mind,Approved,976.71,2
RET-2440C8457F4,ORD-CC390080E43,PRD-FE9F6094BD0,2025-07-10 05:19:44.798419,Better Price Found,Approved,1376.92,1
RET-3A28B971ECA,ORD-7F7E4F0212D,PRD-A73AA407960,2024-02-26 00:05:47.049537,Changed Mind,Approved,274.37,3
RET-0318470D0A4,ORD-02C1E70B13B,PRD-A63E5D7D901,2025-09-18 20:04:59.654830,Not as Described,Rejected,942.88,1
RET-505019B2E3C,ORD-B1AEEB6C78E,PRD-1BB48FEC653,2024-09-30 10:49:58.231125,Wrong Item,Approved,4286.04,1
RET-9811523C1FE,ORD-19F357E1782,PRD-766A4F984D6,2024-05-13 06:56:24.585244,Defective,Approved,12.42,3
RET-8C1217278DF,ORD-21D5ECCD061,PRD-5C08F6E4D42,2025-06-01 00:19:51.892733,Too Late,Rejected,1497.6,1
RET-E08AF62316B,ORD-F5E7E3E9F78,PRD-37C17ED8738,2024-05-27 22:53:42.500041,Wrong Item,Refunded,2104.22,1
RET-CE79C097A8E,ORD-932CF852731,PRD-6A25D45AD89,2025-11-10 15:58:10.636971,Duplicate Order,Approved,3231.9,1
RET-C9843C057E5,ORD-5515520A31D,PRD-8C21F9441FF,2025-05-07 11:38:58.974526,Wrong Item,Refunded,264.12,1
RET-A119529EED8,ORD-C7EB2E7E9F0,PRD-1CEED31644B,2024-04-22 00:45:27.474767,Too Late,Pending,1800.96,2
RET-712AA2D1057,ORD-C165066F2A8,PRD-71FCBFE1035,2024-02-21 14:58:23.252970,Changed Mind,Rejected,631.51,1
RET-6A8223F6775,ORD-6530827D55A,PRD-413F049ECA0,2024-04-24 02:11:19.813105,Not as Described,Rejected,2649.59,3
RET-6AD458AC529,ORD-8F0E749C67B,PRD-DE92541DEE5,2025-03-24 03:43:04.604708,Duplicate Order,Rejected,35.89,1
RET-1F09B7C1890,ORD-74E5B9974E7,PRD-191244D40F9,2024-10-31 20:17:20.653712,Defective,Pending,1056.29,1
RET-E806C942DF7,ORD-D66A9E58698,PRD-82898A329D5,2025-06-01 15:46:59.071852,Too Late,Pending,332.02,2
RET-DB231DC783D,ORD-ED5C7D22C42,PRD-566D45900FA,2024-10-03 07:03:47.012920,Wrong Item,Refunded,818.54,2
RET-5B9C9F0A8DD,ORD-ACE1ED2C67A,PRD-2B12DEBF7C4,2024-12-29 17:12:54.302876,Not as Described,Rejected,251.68,1
RET-D2C14BD2658,ORD-6DABFCC5C4C,PRD-A10258F52CA,2025-07-05 06:39:15.322411,Changed Mind,Refunded,1379.54,1
RET-4F24A157F2B,ORD-9393DB7DC68,PRD-7C07A6C4247,2025-10-16 11:34:37.514427,Too Late,Pending,732.36,1
RET-17349610FE3,ORD-30243F5B4B1,PRD-C2877FA7B45,2025-08-13 06:47:54.411652,Too Late,Rejected,3647.63,1
RET-290265DB046,ORD-91FD840D5D4,PRD-9AC0ABBF02E,2024-02-23 17:57:35.199619,Changed Mind,Pending,900.58,3
RET-2E8C42BF4DB,ORD-9E4038806AC,PRD-9FA9CC46E14,2025-12-13 07:51:08.611418,Changed Mind,Pending,1768.82,2
RET-E5B6A48A022,ORD-138D64361FC,PRD-2EEF9BF8281,2024-04-04 09:04:59.044594,Duplicate Order,Rejected,601.18,2
RET-D187CD82E47,ORD-B4F32F72C91,PRD-1BA5A5221EF,2025-02-21 13:57:19.396192,Wrong Item,Approved,1184.55,3
RET-0DDDC474686,ORD-78A394461E8,PRD-EDC5079FD2A,2024-01-04 01:33:53.553215,Defective,Rejected,310.68,2
RET-9DE9BF4C492,ORD-ED5DA6D1651,PRD-D1214100555,2025-11-07 20:37:33.534694,Changed Mind,Refunded,677.4,3
RET-EEC2B62BE18,ORD-6781D986874,PRD-D073B747D73,2025-02-22 01:08:00.238649,Changed Mind,Rejected,1233.23,1
RET-EF97DA84BF4,ORD-1CF82128181,PRD-9AC0ABBF02E,2025-06-19 20:06:19.706309,Better Price Found,Refunded,18.85,1
RET-FD9134756AF,ORD-EFBF32E331F,PRD-062220235DB,2024-05-04 12:38:59.903157,Changed Mind,Refunded,1873.49,1
RET-EDF79FB8BBF,ORD-CF1B1580901,PRD-D5D53E21CA5,2023-11-16 03:02:29.585262,Wrong Item,Pending,2742.27,1
RET-FB0E25C1627,ORD-37EB4257130,PRD-DEECEE995E3,2024-05-18 01:27:05.592367,Wrong Item,Refunded,82.87,2
RET-2E17B53A370,ORD-F7B9789CF81,PRD-E26B00F44CE,2023-10-22 11:03:34.677145,Changed Mind,Rejected,1560.64,1
RET-51C4EA763CC,ORD-6483DD97BE4,PRD-2886AAD7623,2026-02-02 01:02:16.548062,Better Price Found,Approved,2605.15,3
RET-BDFC3D07759,ORD-2CC10E4BC4E,PRD-4F1A63AA25C,2025-04-23 07:49:30.439182,Changed Mind,Rejected,2092.13,2
RET-F5BDD050773,ORD-6A21D8644B3,PRD-B4E1508C33A,2024-09-21 22:25:54.502937,Not as Described,Pending,458.81,2
RET-2E69FE71059,ORD-382C65DD2F9,PRD-BB25D380417,2025-12-23 03:21:33.257263,Too Late,Refunded,1338.47,3
RET-663F23EAFBC,ORD-3C99EAB4716,PRD-BACA20FD0C5,2023-11-20 13:50:34.092145,Changed Mind,Refunded,1489.53,2
RET-CF9A061EF2E,ORD-4632B6E56CF,PRD-0CC099D8B46,2026-06-23 14:10:14.444733,Better Price Found,Approved,1304.88,2
RET-D930BE07265,ORD-7215EE9D914,PRD-42FC9C094D7,2023-09-02 12:16:59.657140,Too Late,Rejected,1805.03,3
RET-2AC6AAB266C,ORD-7DEF9ED5A39,PRD-5C6B2BF7086,2024-12-29 04:41:25.613621,Duplicate Order,Approved,334.33,2
RET-8283C2D541A,ORD-A4E5F7D36BF,PRD-F4217BF3EA5,2024-08-29 00:59:31.661496,Defective,Pending,361.98,2
RET-A56B3637CCD,ORD-BD1A81E4098,PRD-2D97EA87D36,2024-11-23 03:50:01.172212,Better Price Found,Refunded,579.15,1
RET-ADD3CE8006C,ORD-4A1001EED48,PRD-EA5A1E77BA4,2026-04-03 08:44:39.381730,Not as Described,Refunded,1017.07,2
RET-C1A842235F8,ORD-E578FE7C9BE,PRD-4921FE52013,2024-01-29 20:13:20.293171,Too Late,Rejected,2121.74,1
RET-57B0DE99405,ORD-5545DB679F1,PRD-C118EAAFCBA,2024-03-06 17:16:22.518009,Better Price Found,Approved,1009.87,2
RET-B629E933C23,ORD-01C3FBE7BEE,PRD-D8D4C9FF4E8,2025-03-14 23:44:34.962731,Better Price Found,Pending,4339.24,2
RET-C49261B4BA5,ORD-0B24148B504,PRD-9D5CFAD9297,2024-07-10 10:02:13.293475,Wrong Item,Rejected,540.29,1
RET-3120B48990A,ORD-4CA562F8284,PRD-9FA9CC46E14,2025-08-26 07:54:17.135584,Defective,Approved,174.46,2
RET-B2FD852828E,ORD-1EC5EAF7C77,PRD-0EB0F8592B0,2026-06-21 03:23:39.375737,Too Late,Refunded,2569.74,2
RET-11F814522D5,ORD-85BB5EF5762,PRD-E149E758C05,2023-11-08 21:42:40.909256,Changed Mind,Approved,969.35,2
RET-8257EEFA328,ORD-058EA142CF1,PRD-A0F8131D883,2023-08-14 10:48:54.066238,Duplicate Order,Pending,71.63,3
RET-CE384153097,ORD-A75B909999D,PRD-398F8A01A8D,2024-12-26 22:18:34.319197,Better Price Found,Refunded,294.13,2
RET-429F0E2CFC5,ORD-33A4BC68030,PRD-0D2BCC7C8DE,2023-12-07 13:02:28.462811,Too Late,Rejected,3208.67,1
RET-5532F01E479,ORD-50368B75CAE,PRD-A97DD11AE67,2026-07-21 02:09:12.594839,Wrong Item,Approved,628.75,2
RET-B6F92D633A9,ORD-28520964C18,PRD-1ECD30EA6D0,2025-03-30 19:08:19.407514,Not as Described,Pending,43.41,3
RET-BEDE5EA0E83,ORD-7BD7A73073A,PRD-D8D4C9FF4E8,2026-05-01 19:53:16.195486,Too Late,Approved,42.97,2
RET-414105F9B0C,ORD-B5474CBEE88,PRD-062220235DB,2026-03-11 07:34:07.139533,Changed Mind,Pending,635.71,2
RET-7D1CEF11635,ORD-81352EF265C,PRD-12EE31D2CA8,2025-03-24 07:28:39.812142,Changed Mind,Refunded,799.84,2
RET-5F51C1A02FB,ORD-39E19100B82,PRD-414906358A1,2025-09-26 01:25:21.128291,Changed Mind,Refunded,748.86,3
RET-B5C6B7E3677,ORD-0B2B38AFC30,PRD-D8D4C9FF4E8,2025-02-14 16:08:29.479321,Wrong Item,Pending,1395.16,3
RET-EB9F21DD0DA,ORD-2FD2DEEEE1C,PRD-FDD0E964611,2024-12-01 17:34:49.041997,Better Price Found,Pending,288.91,1
RET-D3F3FAA4DF5,ORD-493D2FF1E2F,PRD-FA4DDFFF885,2023-11-24 03:58:58.361585,Not as Described,Approved,1173.96,3
RET-B998D8DE458,ORD-BFE686FD4F8,PRD-0B30891BE52,2024-12-24 07:57:40.694816,Duplicate Order,Refunded,785.08,3
RET-D10649AB533,ORD-B19AFF418E3,PRD-C9019561A1A,2023-11-23 05:02:30.701446,Defective,Pending,872.92,2
RET-591A3173BFF,ORD-74CC051A569,PRD-2E79848B928,2024-01-27 15:01:34.918594,Better Price Found,Approved,99.49,1
RET-02E97FB28E2,ORD-30DC1A0662B,PRD-841E82AC7AC,2024-08-08 03:13:02.810768,Better Price Found,Refunded,363.63,1
RET-7ECE637DCC0,ORD-A996E75F3E1,PRD-66D7F0535D2,2024-12-24 09:08:48.812793,Changed Mind,Refunded,10.02,3
RET-8B509720524,ORD-BC3759D6450,PRD-D36467E6925,2024-10-14 09:21:37.121603,Better Price Found,Approved,2328.25,2
RET-EDB1EAB3934,ORD-B105CABEF31,PRD-E26B00F44CE,2024-03-17 03:26:03.100776,Wrong Item,Approved,1513.68,2
RET-47EF5D9D528,ORD-E0E5B240B54,PRD-8193C2461DC,2024-04-30 04:53:03.658294,Duplicate Order,Refunded,2492.97,3
RET-B5D5009E296,ORD-BE5214A5764,PRD-FF6AD0A875A,2026-08-02 12:15:41.495527,Wrong Item,Approved,1275.27,1
RET-4CF383C73F6,ORD-216F728E95E,PRD-B25EF41ACB0,2024-05-24 01:56:46.261779,Wrong Item,Approved,1105.79,2
RET-BEFDE2CB1FF,ORD-766BDBBAE4A,PRD-566D45900FA,2024-11-01 05:07:33.367764,Changed Mind,Pending,3725.88,1
RET-E87D63961FA,ORD-94A8E563470,PRD-1ECD30EA6D0,2025-04-07 10:48:20.463072,Better Price Found,Approved,337.67,3
RET-211921B8BA5,ORD-E407588EF26,PRD-7BDE9884922,2024-03-17 20:26:23.678217,Better Price Found,Pending,2762.69,1
RET-5C440B96696,ORD-14855CF1D29,PRD-C6770FCB316,2025-05-01 19:19:21.404490,Wrong Item,Refunded,3439.34,3
RET-E070B8A5BF7,ORD-EA9E07D711A,PRD-7C20B555C90,2025-03-14 19:40:20.654876,Changed Mind,Rejected,1054.05,1
RET-4C06A2DBC7F,ORD-A43DFC1B7D6,PRD-2B12DEBF7C4,2023-12-04 16:35:10.506332,Too Late,Rejected,1733.75,3
RET-0386F4E8A03,ORD-29E7C24A9D3,PRD-C9019561A1A,2026-04-06 21:15:34.951902,Better Price Found,Rejected,1335.59,2
RET-AFAE2F77CFF,ORD-B818AF2390A,PRD-C8FC15806D4,2023-10-19 11:05:10.166499,Defective,Approved,2379.2,1
RET-38CF69A6148,ORD-A763601176B,PRD-EBAE456EDFF,2024-01-08 21:46:28.683508,Defective,Pending,424.96,2
RET-4B33DFA85C9,ORD-6F19AF447B9,PRD-459BD0B7D50,2024-07-23 03:55:32.747765,Defective,Approved,3439.45,3
RET-1CA166F7099,ORD-64D66899732,PRD-2F79FA4B460,2024-02-14 08:39:23.464640,Defective,Pending,1599.38,3
RET-0554910DB97,ORD-645D1CB7D02,PRD-3B1AC728991,2026-07-01 16:59:37.212081,Too Late,Pending,1825.65,1
RET-0E94ABA0941,ORD-B308D9965E7,PRD-5CC62880C0D,2025-10-07 20:50:17.207760,Defective,Approved,1235.5,2
RET-391BC780B49,ORD-BB75BEC794F,PRD-F9075ADB643,2024-08-28 06:13:52.843987,Too Late,Rejected,1728.77,3
RET-D2066C6E4D0,ORD-2C89F7BEBDC,PRD-FDE2B238EC9,2024-02-07 17:33:44.051685,Better Price Found,Approved,167.38,3
RET-84774F923A5,ORD-A567D98B786,PRD-56BDF6095C0,2025-10-16 12:22:50.455783,Not as Described,Refunded,1821.91,2
RET-9EB1ACEA293,ORD-1ED4D8DD0CC,PRD-6A25D45AD89,2024-07-19 21:32:17.834267,Better Price Found,Approved,3278.37,3
RET-2DF6FCA7285,ORD-6A406A7D69C,PRD-14F6346E827,2024-02-21 05:03:55.365472,Not as Described,Refunded,3702.02,1
RET-8589CA72538,ORD-515398BF4BE,PRD-A4A04CF1AF1,2024-06-10 10:37:44.741167,Wrong Item,Rejected,56.14,1
RET-8FE9A8E998F,ORD-31985A6215E,PRD-FE9F6094BD0,2023-09-27 15:10:40.691275,Not as Described,Rejected,707.1,3
RET-64D2379F2E0,ORD-9CE040E29CB,PRD-A8AE6B5505F,2025-10-10 00:22:29.360370,Too Late,Approved,1970.38,1
RET-0AE6FAB55BE,ORD-C6D8D380CD0,PRD-0EB0F8592B0,2026-03-10 04:39:52.114046,Not as Described,Pending,2446.48,3
RET-95FA750AD9D,ORD-2081796C83C,PRD-49CC3250C8C,2024-07-02 19:19:35.623933,Defective,Rejected,2546.94,3
RET-D2EEC768A4A,ORD-D239916720B,PRD-3D021A4E48D,2025-08-27 11:56:25.476213,Duplicate Order,Pending,379.73,1
RET-7662E39FB58,ORD-8465EAD0A16,PRD-CF133053C3F,2024-03-29 06:45:09.815003,Too Late,Pending,2402.37,3
RET-1148C860AAA,ORD-8C5DF2CD030,PRD-61AB4A475B4,2025-01-04 07:53:33.932750,Better Price Found,Refunded,218.5,3
RET-71E5EDA6B6B,ORD-D742464F570,PRD-14D51F4E8F5,2026-07-17 08:13:17.562014,Too Late,Approved,1775.13,2
RET-FB282CB5F8B,ORD-45BFF5713E1,PRD-54DB6965FBE,2026-02-21 13:24:09.787295,Defective,Rejected,3799.7,1
RET-1AEB0AADD2E,ORD-F5813C9807F,PRD-D4E90F8C270,2024-10-12 13:00:09.228137,Not as Described,Refunded,3124.17,2
RET-928ED34FE95,ORD-19966363C53,PRD-98739DC101A,2023-09-01 11:24:54.667786,Duplicate Order,Pending,1835.6,3
RET-97CEC5FC2B0,ORD-544DE279A3B,PRD-8AF07E11034,2025-02-11 20:28:35.126450,Too Late,Approved,1162.49,3
RET-BCA319F6F87,ORD-A825446A953,PRD-D8D4C9FF4E8,2026-02-13 21:13:45.653669,Not as Described,Rejected,306.08,1
RET-BE3245388EC,ORD-27444E5FC95,PRD-29C196C81CF,2024-03-24 00:42:24.126945,Too Late,Rejected,3368.75,3
RET-B9DF31A5B5B,ORD-089B98B20FC,PRD-9C2FCB4ACED,2023-12-21 23:57:17.883893,Better Price Found,Approved,1262.99,2
RET-E4A6300CC17,ORD-A6307F7D0BC,PRD-16D4DDE81B5,2023-10-14 13:30:36.381598,Defective,Refunded,337.7,3
RET-E7CA293849A,ORD-E24EB158629,PRD-BE55C261E3C,2024-06-19 01:00:12.347192,Defective,Pending,589.23,1
RET-FB9312C9822,ORD-22131177350,PRD-F28B7F287F4,2024-01-25 15:31:00.851168,Changed Mind,Pending,203.41,2
RET-9240CEAB103,ORD-4D97AA50B38,PRD-B276BAA8089,2023-08-11 05:44:24.718071,Wrong Item,Pending,3703.9,1
RET-8638FD127DA,ORD-C75CA4F4CEC,PRD-2540282048F,2025-12-14 05:05:33.041313,Too Late,Pending,135.36,3
RET-D3F2E786DEB,ORD-58CE02FE6E4,PRD-C64140395F8,2026-05-01 14:30:15.347184,Duplicate Order,Rejected,294.62,2
RET-97830536EF1,ORD-AE43A18229C,PRD-F065B4C38CC,2025-10-23 06:59:59.388177,Duplicate Order,Approved,1007.99,3
RET-8668C3C7B13,ORD-B2B31E1DE8B,PRD-6B0FBCA067E,2024-10-17 07:17:03.144221,Better Price Found,Pending,129.15,3
RET-B2EE73511C9,ORD-070517A3A91,PRD-14F1A3FC9EF,2024-11-10 20:27:34.501987,Too Late,Pending,3607.05,3
RET-DB341C3DE92,ORD-775427D217C,PRD-5731028897C,2024-03-13 21:13:02.342519,Changed Mind,Refunded,831.19,3
RET-6AD97D216A6,ORD-1EB97BE0EDD,PRD-1E59F7CF472,2025-12-30 12:47:45.751116,Duplicate Order,Rejected,2495.07,3
RET-B450D5A2474,ORD-5054E983740,PRD-43D70343492,2025-05-19 22:29:41.520844,Defective,Refunded,684.81,3
RET-4A73060E42E,ORD-7381CC62B5C,PRD-0D2BCC7C8DE,2025-04-16 22:28:30.924668,Too Late,Pending,345.63,2
RET-E882FDF3324,ORD-851049BDA3E,PRD-37C17ED8738,2024-05-04 06:24:19.646699,Better Price Found,Pending,2051.01,2
RET-552D45E97F3,ORD-D551631335B,PRD-6397A5CE27C,2025-08-31 00:35:24.414523,Better Price Found,Pending,2003.61,2
RET-D944E6D6C47,ORD-A70911934E5,PRD-EDAC339D6DE,2026-01-07 17:33:40.628871,Defective,Pending,603.65,1
RET-A8F2973B419,ORD-3C2BB48DDF7,PRD-26AA49B549E,2025-05-07 04:05:19.809412,Wrong Item,Rejected,2702.6,2
RET-AFDF815009C,ORD-842B5338A52,PRD-48493ADDD8C,2025-06-13 01:57:20.307453,Too Late,Rejected,1919.9,1
RET-D7388CB264E,ORD-3FDF20ABCAB,PRD-D5D53E21CA5,2025-10-22 14:16:17.656918,Wrong Item,Refunded,2144.21,2
RET-D4C8D2E2FB4,ORD-91626E03BAF,PRD-BB66EB31CF0,2025-08-29 10:38:01.195645,Duplicate Order,Approved,2930.27,1
RET-E64CA517D4B,ORD-263BF978BEB,PRD-E149E758C05,2024-02-05 14:13:34.222206,Too Late,Rejected,1467.18,3
RET-97EE024F5D5,ORD-0891B8AC25A,PRD-DD2C1B65A9A,2023-12-27 07:01:30.059730,Changed Mind,Pending,283.59,1
RET-937A6F343D2,ORD-5B3BFADCBF8,PRD-71FCBFE1035,2024-05-24 02:57:09.800160,Wrong Item,Approved,1057.94,1
RET-0A11CAF34AF,ORD-B8EC9AD988B,PRD-B8292B08D69,2024-04-19 05:13:11.403902,Wrong Item,Rejected,556.6,2
RET-EE2242A5116,ORD-1F42497F0DB,PRD-FF6AD0A875A,2025-12-05 04:21:25.922421,Not as Described,Rejected,1848.43,2
RET-5C90509C533,ORD-2EBF6DA5B61,PRD-18682099ED0,2023-11-08 21:28:10.808537,Better Price Found,Approved,891.63,1
RET-2D9FA38F017,ORD-BD2B2CFC3DD,PRD-D5D53E21CA5,2024-05-01 11:03:10.307529,Wrong Item,Refunded,757.58,1
RET-43B8D38D99F,ORD-13D62308C00,PRD-1BB48FEC653,2025-11-17 21:15:55.080453,Too Late,Rejected,20.49,2
RET-FFB78C8632C,ORD-343D21B3849,PRD-13A9352AC2F,2025-02-14 07:03:40.012862,Too Late,Pending,1757.81,3
RET-8DE8BC87029,ORD-1F847368362,PRD-374F8B048D8,2026-07-24 15:09:31.523913,Defective,Approved,880.95,3
RET-591C825E8D6,ORD-0E0F401B7CF,PRD-024E4BB51BF,2024-08-03 01:26:13.529747,Not as Described,Rejected,1292.3,2
RET-714A29D90D1,ORD-2F9A77AB5BE,PRD-D39FD97F748,2025-12-02 12:40:06.034302,Changed Mind,Rejected,2369.62,3
RET-ED118292972,ORD-15B318787D2,PRD-0A33890F86F,2025-03-05 20:18:16.745471,Changed Mind,Approved,52.82,1
RET-D7A29A54711,ORD-73E8916BBD9,PRD-1CEED31644B,2025-05-28 19:21:51.102349,Defective,Approved,818.27,1
RET-A4A8B510D47,ORD-6733F1BC63C,PRD-AB49DA50E86,2025-04-13 08:17:48.724072,Better Price Found,Refunded,1426.11,2
RET-181F7DE2BE1,ORD-A71F34AA938,PRD-98F5B90EADB,2025-07-14 00:19:28.916973,Wrong Item,Refunded,1227.68,2
RET-38A06D2C7E5,ORD-B52EBB25380,PRD-0AE222D17FD,2023-12-05 12:04:38.853898,Defective,Pending,705.41,1
RET-5C21BAE1083,ORD-E4F897D5C2F,PRD-0A978FF10F4,2025-06-22 20:58:07.132978,Changed Mind,Rejected,1572.05,3
RET-08F67B84DCD,ORD-4A3D40D9821,PRD-55355D81D9C,2024-06-07 22:44:32.082187,Defective,Refunded,3250.75,2
RET-46D7446E75E,ORD-7E32A4F1CD0,PRD-7C460C1BDA8,2025-11-05 08:38:21.320194,Defective,Rejected,572.85,2
RET-6913401DB51,ORD-0FD29D6755B,PRD-C2D3AE7A552,2025-02-02 08:46:29.273023,Defective,Pending,928.15,3
RET-3278055D67F,ORD-A413DEB9A78,PRD-D9E1C957686,2023-12-19 01:40:51.518038,Too Late,Pending,207.4,2
RET-18F6C49CE10,ORD-75DAF4B47F8,PRD-A24FE04DBBB,2026-07-01 20:22:19.630107,Wrong Item,Rejected,332.95,3
RET-32044707689,ORD-451C541B9D9,PRD-1AA8FCAE9AA,2025-09-02 04:31:05.721440,Better Price Found,Rejected,374.67,2
RET-AEFC6172E3E,ORD-407BBE51AA8,PRD-191244D40F9,2024-07-11 01:44:01.016315,Changed Mind,Rejected,61.11,3
RET-3CE9B28ED76,ORD-B71DDB33CC2,PRD-4A5714F8DD1,2024-02-05 08:46:10.813304,Not as Described,Refunded,1638.5,2
RET-C052184C59D,ORD-F8954CC3960,PRD-D45B97078D3,2025-11-20 22:13:31.619352,Too Late,Rejected,1318.58,1
RET-47CB4A59DC9,ORD-6947D0B7B8C,PRD-6CD5AFCC626,2026-06-30 02:54:51.188361,Better Price Found,Rejected,1169.03,2
RET-8202AE5B616,ORD-CBE11F5CDD4,PRD-92C81437BDE,2025-08-08 12:17:41.032416,Duplicate Order,Refunded,135.12,1
RET-66B498A8E43,ORD-7CB671734A8,PRD-11427521897,2024-06-06 01:00:17.578462,Wrong Item,Rejected,386.75,3
RET-26AFD1C00E4,ORD-A626661542C,PRD-F2A372C6EFE,2025-02-22 21:37:04.693066,Duplicate Order,Rejected,1237.19,2
RET-E4D524037C2,ORD-E6B4BC42EAD,PRD-54B1D8F1929,2026-06-26 20:47:23.354281,Wrong Item,Refunded,259.46,1
RET-B7AD083F4EA,ORD-10462CE68C1,PRD-9B0D99AD5DF,2023-09-05 20:01:48.795190,Defective,Approved,16.69,3
RET-0AEC727CA19,ORD-B93068A8B26,PRD-5CC62880C0D,2025-01-02 10:32:54.696390,Better Price Found,Approved,1127.19,2
RET-15A1CFB70E4,ORD-132017A4425,PRD-E82E236A13D,2025-05-28 09:29:17.503872,Better Price Found,Pending,443.98,3
RET-71873C081F0,ORD-0FC51C3421D,PRD-55355D81D9C,2023-10-08 08:40:28.614869,Wrong Item,Refunded,354.28,2
RET-BFC8E96CEEF,ORD-4DE6B9C78B4,PRD-94379C28760,2024-04-16 23:00:13.621124,Duplicate Order,Refunded,621.99,1
RET-1FC4476B34A,ORD-809AAA2D88C,PRD-76D9BA40F27,2026-05-29 05:34:16.607412,Better Price Found,Pending,4048.14,3
RET-E9D5CB719AC,ORD-C285286A8FD,PRD-AFBCEED0178,2023-10-26 04:17:00.013376,Changed Mind,Approved,1052.43,1
RET-834647E90AA,ORD-4A78C442092,PRD-CA411FE1D38,2024-04-27 05:59:01.040688,Changed Mind,Pending,102.54,3
RET-EADEA4D21FA,ORD-2FE870866AC,PRD-B4E55619790,2023-10-30 10:15:09.493674,Duplicate Order,Rejected,529.85,2
RET-31EED9AC03B,ORD-F920A7CEEDA,PRD-062220235DB,2025-04-09 00:44:49.579448,Better Price Found,Pending,663.85,3
RET-90DB165C99A,ORD-65B469843B4,PRD-BDE888DA430,2023-10-30 14:05:21.668370,Better Price Found,Rejected,537.39,2
RET-0327F69B4C4,ORD-86AFC7551E5,PRD-BF9354EB62A,2025-06-18 00:41:02.589982,Defective,Refunded,737.1,3
RET-92E843A7BBB,ORD-9DB2C5F8175,PRD-A1B9270B8F6,2026-01-14 23:00:17.911217,Defective,Rejected,197.34,2
RET-5DB81BC9583,ORD-E4E1C080217,PRD-61147782A58,2023-11-24 01:55:13.568925,Changed Mind,Rejected,2326.88,3
RET-33962572028,ORD-20D9637D025,PRD-A7FA87B76DC,2026-05-01 03:55:24.375714,Changed Mind,Refunded,2574.55,2
RET-7ABCD90D153,ORD-F793AC8DE4A,PRD-87DB34FE250,2026-01-22 17:18:43.140288,Wrong Item,Approved,58.02,2
RET-B832595D442,ORD-9B9EBBD395F,PRD-374F8B048D8,2024-03-26 09:50:10.741816,Duplicate Order,Refunded,442.61,2
RET-FA1EB789061,ORD-BBBE51461A8,PRD-CCEA3ABEFA7,2025-03-27 15:06:48.400362,Too Late,Rejected,727.21,3
RET-94E24001DFE,ORD-6002343D73B,PRD-E82E236A13D,2026-03-21 21:28:18.163943,Too Late,Pending,67.73,2
RET-C27C6331674,ORD-2C0A3472620,PRD-D84CF5B4168,2025-09-13 10:13:43.735543,Better Price Found,Approved,810.73,2
RET-845600A8483,ORD-43C5F24E99A,PRD-8D4DA31EE89,2023-09-13 09:54:08.560451,Better Price Found,Refunded,3343.21,1
RET-568025362AF,ORD-3FE1F203479,PRD-C63710B653A,2025-05-11 20:12:35.853596,Wrong Item,Pending,1217.72,2
RET-A0F50D61F8A,ORD-C7F7E1C3B38,PRD-429D65995BB,2026-07-30 18:18:21.192490,Not as Described,Rejected,3202.94,2
RET-3215E008202,ORD-9851F1A68E4,PRD-1B3391AFC0C,2023-09-02 03:21:51.605266,Too Late,Pending,43.31,1
RET-738308F0723,ORD-70E0CDDEB52,PRD-D8E84C69267,2026-03-18 21:08:44.734212,Better Price Found,Refunded,3529.0,1
RET-9252D94A51D,ORD-C94B803667B,PRD-5731028897C,2024-06-27 15:50:51.991694,Wrong Item,Pending,788.6,1
RET-69EAD4B365E,ORD-EE335A986C6,PRD-78CE464C04E,2025-09-05 22:31:53.713652,Wrong Item,Approved,593.69,3
RET-19086FDA82D,ORD-114D8DAA78C,PRD-9D5CFAD9297,2026-06-10 20:10:40.063951,Not as Described,Approved,1695.95,2
RET-AA0155ED710,ORD-7E7E871C38B,PRD-B24CB4A8AA1,2025-06-02 15:33:09.695684,Duplicate Order,Refunded,636.29,3
RET-C574D7E9252,ORD-06EE1789230,PRD-457A3CF38CF,2024-04-06 04:44:57.678798,Defective,Approved,581.32,3
RET-0BBF228A788,ORD-69C9B319960,PRD-0FD09518534,2024-09-17 14:16:10.685852,Not as Described,Rejected,1061.66,2
RET-A7AF5C3A540,ORD-DB2C00D2EAF,PRD-A97DD11AE67,2025-09-18 04:17:46.359046,Defective,Approved,415.56,1
RET-F3C20849FD6,ORD-F9364072E67,PRD-9C2FCB4ACED,2024-04-14 20:09:29.643736,Duplicate Order,Approved,2629.11,2
RET-68047C662B0,ORD-AAA5357C8E1,PRD-66D7F0535D2,2025-02-15 18:07:25.394845,Wrong Item,Rejected,860.63,3
RET-94EA550A0B4,ORD-820C73901D5,PRD-562C3B0BC59,2025-09-04 19:32:26.241706,Too Late,Rejected,2562.86,2
